id,is_iceberg
2dcccddb,0.745857
a8c32975,0.000000
d940095f,0.996757
ca389493,0.000117
dbc9cdf1,0.849233
dbb14840,0.778992
d52cfd90,0.686774
b4096333,0.001978
93e8e5ad,0.149401
b0dfd29c,0.065836
cd4b5986,0.594084
aa3a8108,0.996894
254d2238,0.017268
738ee6ba,0.929220
f5af2459,0.000000
809b49f3,0.278440
e3539167,0.760652
a1f32e74,0.997799
b348ac39,0.000055
4db8e0d7,0.090695
d66d465b,0.604127
b10d2bbb,0.019059
01e63d93,0.000000
4b7aada2,0.615173
7583914c,0.611782
caf59295,0.000917
4a9404f6,0.998625
45d719e3,0.001757
71716a82,0.006773
5a0dd3ab,0.926865
c5810d21,0.005411
f678038a,0.000915
e3f2411e,0.010587
070fa8e6,0.037605
fe6e897a,0.538688
05f4931b,0.000221
4ce91a00,0.999727
0246ee0c,0.492573
d0cd49b0,0.000000
d0a8b2f0,0.805218
f108894b,0.101502
156c5a85,0.995740
df33d7b2,0.992110
baa0ec5c,0.021560
243bac76,0.688395
72b7819c,0.319440
3bf4c2f4,0.000000
70b0d042,0.000008
51e2b7ca,0.231441
0dd1212b,0.117225
c721c53c,0.000184
a9028dea,0.000042
7ce9e776,0.005417
6578f35d,0.679346
0ed8cf16,0.000000
447846f7,0.000526
0699c09a,0.042990
d28af579,0.000101
6569075e,0.510345
1ab85794,0.017178
1745f65a,0.567570
857d0e74,0.471383
8a24db5a,0.576383
dbdbfc89,0.984044
bf742a69,0.640544
3fa06975,0.174954
346bee7d,0.004974
1f0f8e85,0.409893
65f5a422,0.009210
ab6e8e04,0.000260
8c5ec9b8,0.047476
33f6b29a,0.998967
0129bddd,0.022168
914dced2,0.453739
4e43ed1c,0.990137
4cabc6b4,0.571585
8c1e831d,0.013311
8e7d4626,0.537228
8f6d47ba,0.561929
fddd6685,0.310444
9ab2d11f,0.111034
d144c4fe,0.025603
d809a3e5,0.075536
888e38cf,0.542808
0cadb51a,0.031289
a3c247d3,0.642944
8d866bfd,0.986923
fc0b7b59,0.024129
bb58f257,0.049347
5abd9ea2,0.167370
f31369c0,0.005414
b2df1546,0.054046
2d955a2f,0.998383
224f31a7,0.542668
7354202b,0.000505
91bdeaa6,0.999516
4af9acf6,0.044432
e78ddb82,0.215751
9c0d19a3,0.979663
ff042ec1,0.000000
89f9dbb6,0.000008
51062fd7,0.192592
81fbf318,0.247439
0226002d,0.068549
af182c5f,0.523780
1a49506e,0.002352
fa530b08,0.001696
aedf4fac,0.004630
0ecfc382,0.282191
6b055252,0.576224
e84e4298,0.965527
5cbebe85,0.608676
f43ac361,0.736518
4c44148d,0.996979
d3320ed0,0.589633
076589f2,0.000470
ea34a408,0.854705
60b2a91b,0.578270
c79f6c3f,0.582167
dd40e451,0.000000
a0bfc4d6,0.012131
c68e8922,0.009748
75b9b3d3,0.000000
09585ae4,0.000121
ade05c36,0.004158
8aa76684,0.990982
6399fe30,0.195934
9b7ad695,0.158948
7f6d3c16,0.900940
8b5497a2,0.994832
b61ac08b,0.465950
70c83161,0.036814
f41de0c7,0.678868
01172550,0.000397
878baaa6,0.003163
a71ac38d,0.457905
3e61c5e1,0.997245
2d10aadc,0.007508
b3027c0a,0.000074
2b76b075,0.255826
c47fc129,0.704274
bb478cae,0.476872
b3c9e845,0.998036
4b1b2a61,0.039242
14b311f6,0.616449
e5c8e775,0.625173
566c86ca,0.679140
149b5e89,0.005071
f2aaa705,0.000001
6b7e4a08,0.590621
ebb4f679,0.683635
5a17b824,0.974872
2c407095,0.000038
93e299b6,0.568403
dee0c66e,0.478630
3f9d7570,0.002355
3be9624f,0.958190
e9ee98da,0.233328
e73d6bae,0.000000
f0ccd2ed,0.000311
1a6fd33e,0.003146
c4be528d,0.000000
9568e398,0.015395
319842ec,0.000005
6eb11771,0.010698
f902ef9a,0.000007
7d324378,0.942887
1d0c5e40,0.994033
674b40ff,0.451299
fb24d7d7,0.024579
bc1540d3,0.334200
6ee01efd,0.590721
27c82155,0.041343
b26da393,0.578657
13a05958,0.000691
2f077a39,0.071814
a6ab4353,0.097139
518ca536,0.000002
75f5fe9c,0.498182
c6e42e94,0.351467
5f2bae34,0.000569
2b6e8231,0.049358
b37e6922,0.000000
08608737,0.026772
0712e0b2,0.000774
acbd4462,0.422886
16a25321,0.140543
abb85c83,0.672114
621fc582,0.674170
2b692382,0.000001
fcf645f5,0.000128
8dc77e3e,0.057609
a6a980c5,0.000001
c835f175,0.257871
4d1fc845,0.971527
6f2dc077,0.320552
9ba185f6,0.264074
4e5f188f,0.570577
a495efac,0.002461
1f3d6cbd,0.031431
0f6372d9,0.596227
830e6f72,0.005207
84922e32,0.457627
b7d95c92,0.000003
18d29c0b,0.000055
d337c39b,0.000014
0fecb752,0.996043
e59ce961,0.000048
3131bac2,0.630561
85cd075b,0.675684
53eae829,0.366796
c52d4735,0.787480
8d0dff4e,0.000010
af396578,0.421942
81b71a3e,0.000001
b081a6be,0.001800
a298e472,0.000054
2c3040d5,0.065921
777e918e,0.498092
8f140837,0.539167
69e74507,0.996474
d2fa49dd,0.078979
e4b8a658,0.005579
b22b7bb0,0.003591
e28e413d,0.086830
d79a5b42,0.645728
8d05dd93,0.028269
655b528c,0.562274
fef22c11,0.542680
11ce85c7,0.991556
2abdf225,0.459030
691e57a6,0.036531
5edf8257,0.223928
2e3e6525,0.673144
5e1e95ef,0.053571
2d6baf47,0.001467
ea692aeb,0.007799
326ea4da,0.000782
2c2144a8,0.150061
995f5f0a,0.599793
b10fdf53,0.560963
3dc110b0,0.091718
1e423da1,0.510484
e415b627,0.672822
f905d8be,0.018542
ebe75960,0.000026
9887d0d7,0.000059
d20fc497,0.694370
57cc8d82,0.010741
19c1c0a3,0.001939
bd5242b8,0.031745
a93c966a,0.000008
69f7ee7c,0.645901
400c030f,0.002845
f7cf59db,0.000139
9057f177,0.000000
f874aa96,0.518201
3d2b2f65,0.000258
b1a9889f,0.972414
5638800a,0.490443
6cc3de85,0.957465
c45a6f9a,0.000000
719dcb55,0.616564
abc29c67,0.975723
0d8454bf,0.977751
da9b4543,0.000000
f5643fec,0.002737
d8f178ad,0.017291
6813bfff,0.676436
f517bc3c,0.409489
c1254561,0.228269
fb1ed800,0.000006
42cd718d,0.280907
3a3f1352,0.949488
531c29eb,0.000001
f6383a5e,0.941803
9927fa32,0.000075
de4e8cd1,0.000815
0df14296,0.993078
9604cf33,0.404449
3ae2ee8a,0.000000
95996594,0.000319
2908036d,0.663593
59b96076,0.094799
1b511fe9,0.670762
52e0670a,0.995761
8b045c21,0.016310
d818079e,0.998408
0e359c0e,0.000136
9f68e110,0.281717
2257324c,0.441696
6d5c700c,0.003499
ac3efb70,0.166386
c17b7dbe,0.143172
9cbbe5f8,0.021859
2f7d1ca6,0.033867
2a773c6b,0.003078
4aa51844,0.476580
50414b6c,0.003816
fa708c94,0.995309
4ffb2214,0.007153
f080f2fd,0.011788
7686a991,0.409933
210584fa,0.062767
314a0c60,0.512498
652738be,0.000000
97328fb4,0.004634
1ffc4b1b,0.018548
285775b5,0.071520
fae7c37d,0.156080
95faa6e2,0.618346
2cc92463,0.202391
be0a4884,0.154976
0ec6cc07,0.000012
7addeb4a,0.001733
7078e35a,0.539441
00bb722d,0.000012
fb6d9aaa,0.685588
8739c78f,0.269583
b80307d7,0.000024
d6aba752,0.592387
239e313f,0.000001
71cd2877,0.042202
b870c6ec,0.001192
148f600c,0.000192
f2de5d65,0.693956
9c48afc7,0.351526
888d5190,0.617782
c2d79443,0.506421
07458d5d,0.137360
80eedd13,0.001476
281ec65c,0.000004
2d85da71,0.997783
88e6d0b1,0.532809
b2bd9d8e,0.989506
38a978ce,0.976800
23ff220a,0.542453
db055794,0.483068
e1707308,0.136091
83a3aeef,0.511135
7e15b042,0.001689
0bd24025,0.000095
ffd5b968,0.000107
bbbeb3f3,0.000605
8b8867f6,0.362904
e194338e,0.896305
6f151f1d,0.994292
195dca0c,0.996216
f53d80c7,0.000003
11e40b77,0.998255
68ef9a7b,0.998007
9e71b979,0.114920
468c860e,0.995555
db924274,0.000024
bd440b55,0.000056
00aa3cc0,0.420173
4a12a86b,0.062770
2c6d8b37,0.000681
e3627025,0.643921
be761ffe,0.013541
b0656196,0.117319
ece21805,0.746831
588abb8a,0.000000
6cbbefe2,0.766682
4b8bfbee,0.952912
6e92fb57,0.003910
9a44a5f2,0.000010
4f0b2b92,0.978937
1505b82b,0.609942
7d466bf9,0.280267
576c6542,0.456862
8291657d,0.283094
f511d824,0.985502
4d47c4c7,0.570043
fa54293b,0.575316
01b9a8b1,0.000169
c28c7b2c,0.666748
584ce991,0.930103
f3f4b189,0.554093
7198ab97,0.000392
5e72d0b6,0.191864
f6515d3b,0.673121
8bc9742d,0.982615
22c36469,0.081319
7fcfd569,0.998798
80a85ac1,0.310845
76ba4556,0.005837
bb77bbf5,0.521310
3f73ab1e,0.993779
097e911c,0.002119
e10f4392,0.844707
806d5b36,0.993040
3d39d621,0.004931
fde36964,0.002527
e0f2ae24,0.657995
f6988945,0.900966
3b11719a,0.000084
0deb60e7,0.000578
c0b9e68a,0.000000
3494a0d1,0.214115
acbb9196,0.000000
52986021,0.682818
d544ca63,0.000060
65f12c9d,0.000002
b2481ac9,0.285589
c243a8fa,0.000013
72d75152,0.000109
8bab8f93,0.588240
cd4e72c6,0.000002
650ce31e,0.000037
b7e02cd3,0.999210
31c6cf57,0.039191
a602c92d,0.528755
b00d875e,0.033746
b9fe2749,0.013176
24ec82b4,0.995003
b4e44ab4,0.000077
5cac86aa,0.879830
521c5d2b,0.001508
edc2db0b,0.235283
99042dbf,0.640519
284a1e3b,0.322672
2b162deb,0.625775
7b2d72ff,0.566145
98976b64,0.998331
df369406,0.412797
ba529f7f,0.770012
0ee35685,0.000000
5c9153a7,0.689706
c34bfffa,0.000001
7f2f2bef,0.658091
36b6304f,0.119642
8500f7a8,0.663975
31edcffe,0.252637
b17fc779,0.496258
b1301f39,0.567794
78f1eb1c,0.694601
29fd91a7,0.000000
7fc4ec36,0.369480
6d519a8f,0.628414
b98b48fe,0.629600
00798379,0.672542
b182e233,0.002631
72481332,0.697064
a3dd6b46,0.694857
55e1a2fa,0.000000
ca167f7e,0.491861
a2f6fc60,0.670245
c12ce38d,0.007375
41cc3cf1,0.961208
75d15e82,0.988935
3ea7f47e,0.994864
f78236c5,0.592799
23e4de19,0.999755
46bb840e,0.724698
0163756d,0.012400
760c3340,0.001244
f657d0b3,0.396090
2834e5e7,0.986345
e1c188b9,0.005933
ebc4685b,0.989716
dad4ec14,0.635252
598af27d,0.000116
b4dc7f97,0.000386
720f420d,0.620352
c76d8118,0.007850
b471c603,0.060769
d7f44170,0.000000
c9b9f79f,0.002904
ab4da4fb,0.220268
178aa124,0.004059
8c5d18fd,0.000000
cf2a2fc7,0.000004
2e246f9f,0.000000
2ba7907a,0.000049
f214540a,0.247112
03d3ec95,0.125551
63d2d8ae,0.568111
baaaa0bb,0.994340
156bd669,0.962599
cec57749,0.031257
451cf7a1,0.462763
67ee7a39,0.009030
0e8a2a9a,0.000744
a52e73bd,0.050109
e6ac7aee,0.995440
7a85f62a,0.217530
43a086e4,0.693212
32136d23,0.000000
e7f5ccba,0.837390
58476959,0.137276
8ccec255,0.998496
4b22ad9f,0.000007
a1401886,0.083365
2686bacc,0.000089
2989e2e0,0.514893
b77deb16,0.262367
08493b52,0.000000
23d82bac,0.838190
9ac4b71e,0.978913
e6ddc0f5,0.010555
17832ef4,0.573388
ed60af4f,0.519967
aaa95c59,0.594898
f9a48982,0.000156
316eab1d,0.000000
2a57d8ad,0.089886
6f19f77d,0.707868
8da56219,0.000105
67fb6867,0.507731
ce92720e,0.000007
2893de1d,0.047327
257e9545,0.005250
f3dd39cf,0.000615
5b6ac9d0,0.011997
71d93ab6,0.000000
ba6f3747,0.550352
22c4a251,0.998108
663a0e81,0.311757
006abe61,0.010628
73101c44,0.483239
6532ea43,0.071567
6b212e40,0.605575
ba767a4e,0.021577
b68fda7b,0.496786
8c7e4855,0.800863
6e303b94,0.005924
973c63c0,0.683981
91bc8a61,0.000000
b9d42d7e,0.562273
1e50c3f4,0.979411
e6515685,0.993340
c0d02666,0.747847
420c7bc4,0.000043
35d0788a,0.000267
56f15158,0.000001
f0a0586b,0.608988
ee809167,0.229628
83f5d9e4,0.990856
e897ba70,0.000004
da4f1697,0.339426
6a5c8da8,0.983506
b352e469,0.563422
e7fc4119,0.001961
95906de0,0.684267
f6a9fa75,0.997574
f0e65285,0.003380
00ba1b5a,0.682563
c6452bbc,0.001886
10841913,0.000438
55a784b5,0.000826
37d789ea,0.557619
6e7afade,0.640900
98cf7b29,0.801728
81f2879e,0.000253
6ac9185e,0.478364
37799494,0.000114
37cfb516,0.926320
3999e2a6,0.975581
571a73c4,0.569634
5c946fa7,0.530666
293d4dcf,0.472171
92165d7c,0.264865
4af76897,0.846952
fb33d700,0.076258
86e22626,0.687208
da603904,0.019453
c85e38bf,0.631085
8046c7d3,0.998035
115f4b3c,0.098272
1b513356,0.679750
aeff3630,0.013574
707505e3,0.000004
2494f3db,0.000000
8711f61e,0.269473
381bdd01,0.004922
efc85238,0.348691
ea62c1f2,0.997979
738bc412,0.646422
b6357cd7,0.000100
dcbd2946,0.652052
60d6c35b,0.980455
a66ab78b,0.826658
1a71e92f,0.000034
9adc2c2a,0.592811
00503faa,0.000785
cddbbe52,0.947718
bda9d3f7,0.660774
a3396076,0.000017
f96b8060,0.160423
1f692c31,0.000000
80fc2b4c,0.069229
bcde0042,0.601775
00abc1a2,0.978040
19dd8b45,0.000657
21c789c0,0.581465
47a552ec,0.003452
7817f1f6,0.001945
3a9d0cd3,0.010601
6a461834,0.000008
9bebaa19,0.995206
f1c137fc,0.007037
c10a2b86,0.347093
f7078526,0.811956
ca783374,0.372771
8288ecbc,0.043873
6c8cc252,0.583236
d0d8eac7,0.112661
ca13b8fc,0.994305
b6f813a0,0.000086
a7f9dd0c,0.999586
2b3dce68,0.000000
d3ddf42a,0.890753
ad975bfd,0.997277
d6684c82,0.137923
cff528a7,0.664399
f320ea1f,0.003954
d70f80d8,0.434710
301e2089,0.979897
f2101db5,0.204409
e9609fde,0.000287
6b06f3d4,0.652321
dc5f06a5,0.663790
ad3b1c8d,0.582333
87fa851f,0.004907
edfe0d9e,0.003918
484e7e3f,0.624676
747fc25f,0.000000
06e201c9,0.562394
6a7b7b16,0.043825
76f51088,0.996688
0c6ce303,0.260760
a8750a23,0.538112
005d1a8d,0.998535
7f0be083,0.000025
7a0f2f2f,0.415593
e1f9257f,0.032364
a6fb4681,0.986030
c1c7e9be,0.000004
ac869afa,0.988687
e99c19c1,0.947133
bbef7d99,0.997180
37e2e959,0.987691
cbcaf60b,0.009361
87e7af15,0.998550
343c2321,0.083489
86bceac5,0.025410
4ab48f91,0.261930
5f483683,0.000008
08d13069,0.957816
c35ffbea,0.915505
fe432129,0.027207
f5f77552,0.012869
59eef4b5,0.997975
8a9683f3,0.000988
3469718e,0.600419
403b44fb,0.557996
41b9e7ec,0.000000
41f2ae81,0.000001
f08c166b,0.000000
6b2ff695,0.995920
80896ecf,0.005961
ae4686ff,0.000331
c7f2e193,0.001766
f225df4e,0.011925
c1746a28,0.020002
b784e5eb,0.163265
c3dde492,0.126314
1f8ded3b,0.498206
c94ccf7c,0.000014
cb094c48,0.000000
a3c7ad85,0.000000
50e04b40,0.972531
1e4c051e,0.114698
8988d5d3,0.303260
c642619f,0.010459
c6acb363,0.000006
8be4b652,0.613571
44dca4a2,0.422041
f907ebd5,0.452331
f7dd1654,0.569429
0c758a71,0.122057
f9b8bbb3,0.430025
7c70db2c,0.015517
c8dc61a5,0.036987
85d93789,0.000001
dca344ad,0.512241
af2fbdce,0.531628
8b83889a,0.000017
78dfc07d,0.000055
4e94be53,0.893338
0e817454,0.533464
dfe6fa99,0.000005
3edc1cc0,0.602275
8c6dbe7d,0.637076
bdf32d47,0.639073
2760f741,0.560447
ef55d0c0,0.000185
8fcfa985,0.999323
60161993,0.457379
25ad6a48,0.368580
696f6720,0.000001
04362967,0.992141
5258c583,0.995764
f879fe70,0.153572
2439dfdc,0.000013
ac950d25,0.999747
e6959965,0.000000
19a32064,0.086796
5d50c406,0.433565
dcec8355,0.219952
5c8d42bb,0.002370
51c63020,0.000005
084e91db,0.399828
6b8a360a,0.021412
9472ba7d,0.575031
44a04f77,0.602261
942e9022,0.000289
527e6832,0.306418
9e227218,0.688815
604418cf,0.560411
1cb56f66,0.000000
0c6632d8,0.767488
f4a5d0a4,0.988139
dfdc63d6,0.279796
30aa34b3,0.000474
17e1ddd6,0.472353
d537c796,0.850090
c767fce2,0.000124
b99a21ba,0.005777
ba1b5388,0.540884
cecd5499,0.011726
bb76f9a9,0.183087
65c7d23c,0.000000
ec5777c1,0.000003
5e6863d7,0.115840
d8776c31,0.606548
d2259acc,0.000252
d99d01b1,0.000613
b7baff6a,0.607009
a6bf99c2,0.002724
b01fdaf1,0.364096
dd8ad5ed,0.973384
9cff4ede,0.998171
14ab6ce9,0.140167
d0868f38,0.069625
7351accf,0.000026
8469d948,0.487529
9cc731e6,0.435826
c991b886,0.998342
15c427d5,0.547258
7c7afc5f,0.199014
99cd0a99,0.000000
1d4e77b5,0.424405
ff2d1583,0.648878
1041e785,0.130040
0ce1b293,0.997155
8ba6ac8b,0.000000
7c0d1b8c,0.009401
b8365041,0.000685
844e0e89,0.995347
f9075b74,0.987257
26758b1d,0.002954
c071ddaa,0.678461
e5664562,0.758038
5ab278a3,0.131266
9135a187,0.000023
199b3b1c,0.000328
99772654,0.000008
fefe466b,0.000078
0a0a0a22,0.599586
765bfc2a,0.000046
65c8d6d5,0.171047
cc895cb8,0.450647
73664654,0.521490
b3a8a04e,0.115202
da02c8c5,0.000251
5359feb3,0.245774
72201aa5,0.000350
a0f90d86,0.000044
6636f228,0.996855
505fec03,0.481306
6bc192b8,0.989386
3cf96637,0.000059
8b118095,0.000005
5ee7a2d0,0.000000
777c5dd0,0.000000
fb470e0f,0.158950
3dd51326,0.499104
274ddcfb,0.000375
40e0e281,0.003991
4ee8792b,0.000000
b7073f4b,0.440030
57746572,0.444552
c663ce18,0.000031
8e4a1245,0.076738
61a8d153,0.002304
f542678c,0.000984
b5634a66,0.064669
2f45d195,0.000820
292f4a29,0.000000
1c05dc2a,0.022693
d55bd660,0.682194
f4a5f0d1,0.001647
431c633e,0.901530
f405840f,0.100430
b99f6ab7,0.008394
c5a74119,0.970826
11a31337,0.876810
766b2fed,0.000046
8c4798af,0.005123
85a25590,0.056292
5cc7453a,0.294380
bf6837a6,0.851883
027d40aa,0.991025
fed054e5,0.011007
8caa268c,0.093231
def46fec,0.632481
4b85d4b5,0.011752
20eb4bf0,0.654607
38511b3d,0.001148
f89f4fd5,0.019717
9364c592,0.996336
9dadbf56,0.264540
9f2f6c98,0.000117
a401ce15,0.032491
d4dbb7bc,0.978726
630ce8fc,0.702669
cb11a60d,0.306655
5b401901,0.000006
3db072ff,0.355838
13a62b30,0.423484
af587b12,0.408423
cb657124,0.169469
8fc19121,0.993085
a115756d,0.998928
927737e3,0.000000
756a273b,0.510197
a488956f,0.000019
378606db,0.000161
3e01d989,0.636271
a7831a63,0.004625
7321a6b9,0.104721
c1cb7c8f,0.000323
b2fc2d63,0.688839
131c0fd8,0.000000
03f9ac23,0.516317
23b33e7e,0.924443
1c5a5994,0.646223
f421dd8f,0.005775
cb80fc56,0.586252
d23e670b,0.000599
9eb861ae,0.003315
bcf6e92a,0.000000
0961bca0,0.604752
abf98bd1,0.000002
c17bd57a,0.013160
016a5124,0.663163
f467e65d,0.000000
1fb7792c,0.181578
54ac93c7,0.000008
fc1743ea,0.021221
59f38354,0.577384
24affc51,0.058890
765d7238,0.666811
821b5dfe,0.513964
5b51ab9a,0.432053
6723d8cd,0.654025
226b6db8,0.545547
923d35b6,0.000004
33e97dee,0.967999
aecdac56,0.302816
d55660ed,0.003806
3f5b7972,0.992743
c7913f57,0.507013
1e6d2b43,0.998533
46b2fa10,0.960875
cce54f1a,0.999122
30bc12f5,0.035475
c51afc45,0.000754
6d7f70d5,0.121937
ee91ab54,0.255371
28ab6815,0.000015
1aa1b7f9,0.866573
751314d0,0.988301
2331401b,0.097386
0c392e3f,0.716653
54d448c5,0.000000
a260dcfb,0.387147
fb15f329,0.995341
8ae39645,0.994496
6cd21507,0.655195
4f0dc232,0.524299
b0957592,0.013396
27ac258a,0.992786
9548cb6b,0.002353
f53292ca,0.018956
9d4bd354,0.000002
87e50f45,0.001229
678947ea,0.275230
5cc342c7,0.194490
64b4b92f,0.000028
60c50aa3,0.342873
9a424825,0.040032
e077b520,0.464339
3ee12ffc,0.000480
3face647,0.000058
0e7cae84,0.000016
8dbef7f5,0.169737
6aef926a,0.170595
b0175929,0.000000
fcf0751d,0.028877
5b2373bd,0.494769
bb18d6ef,0.101763
4f3b0838,0.627625
518e7a7e,0.000069
83c64191,0.001009
38599a8c,0.473903
475e772b,0.303316
dd180e4c,0.029963
e3af1bf5,0.996858
d6a485cd,0.522324
af3c091e,0.000000
0ce5e063,0.673918
57b8fe56,0.011585
a4e1f1c4,0.322293
945d3f45,0.004198
9a62a2cc,0.641278
231fadd0,0.997142
f890cc62,0.002404
6ac5eb8d,0.589819
2d89ebf8,0.007086
365d70d2,0.012409
400de3d2,0.003080
9f7ad958,0.139378
287e19f8,0.720811
16c0f215,0.029865
3fefa1f3,0.489265
c5ef001f,0.982546
ddfcc6b1,0.994974
dd844bf3,0.030396
892013d2,0.000002
cde05d3e,0.000170
992a9418,0.452982
53fcfcec,0.000000
9f8d1ff8,0.001308
d75a080c,0.002706
56caf0de,0.498663
a55b7d16,0.265064
fa9492ce,0.000132
144c9f99,0.001515
dcc94dd6,0.995464
f58fb670,0.983762
78241e5f,0.000016
a6c9326c,0.113144
6c791d8f,0.975591
45bff101,0.089121
82b0e16b,0.486844
16826224,0.996810
66d22c69,0.000000
2aa7cc01,0.974509
de847081,0.021442
aeb4a10b,0.002417
c72a3058,0.046950
1c778daa,0.223203
93eeaae1,0.000055
e69e7680,0.547432
97591ef3,0.307615
2eb5ca8f,0.000000
b987621c,0.998452
6cd16cdd,0.095060
edfc7b50,0.997991
1f2cd5e5,0.997572
63328484,0.128680
45faaa16,0.548868
909e1a51,0.595590
e3aa7e37,0.534370
573e4bb0,0.000002
a0f1e6dd,0.000197
bedb4150,0.998016
8dffc2fd,0.102868
f9a2b3fd,0.006474
556ca1d0,0.591578
d9886e3b,0.080997
d02a09c2,0.000000
79c32b2b,0.019809
bfe30556,0.994432
c4fa8451,0.000001
3da2b0ec,0.075468
b27fb3bc,0.000000
c549db7d,0.637230
81375d18,0.002009
cc0a4c2d,0.504434
218d6ec1,0.083966
ce62ef9d,0.000323
99ecb476,0.000000
e43e8110,0.000006
17e5eea0,0.571780
f991c964,0.533547
fe4d781b,0.999770
39173920,0.283849
266a909a,0.998070
832554fe,0.913747
c7597eb8,0.991625
65664217,0.580239
33a6ea60,0.478927
090a04aa,0.003959
86e094f5,0.000000
4d812943,0.998424
a2e1a8d8,0.655250
30af74a7,0.894347
aadff1eb,0.161749
dd9d9a21,0.566662
80535e15,0.521091
562addc3,0.587660
ccc5fdf6,0.001642
6c08394b,0.265217
3611d417,0.094844
2730a9a7,0.809433
87ee6f50,0.000621
41b1d556,0.004570
8cbd0464,0.137653
115ede88,0.999647
32a4759e,0.266434
3e45b0e4,0.218500
66293730,0.999397
89ac5690,0.675129
be0ec8fe,0.076733
f43c7c78,0.011935
ae762a56,0.998587
778b0270,0.000000
8d36092f,0.076916
0e064722,0.074849
9563d4c7,0.971910
733cf593,0.387976
0abd69a7,0.599973
bb38c4e8,0.810307
8b2eac97,0.237701
aec852c9,0.002974
cd6b92a4,0.273785
538a4d38,0.007926
7989134c,0.114266
1fc98713,0.000095
95965fcb,0.262266
a567dd8c,0.998796
5efe35c5,0.487687
33067406,0.339134
313d8e57,0.005205
1c36c858,0.077394
c19ab1e6,0.018647
c4947b2a,0.623282
b3f66953,0.996020
8bdd8496,0.058998
4febdca3,0.909220
8a41ed62,0.001289
d6b6ca61,0.997392
52ced630,0.261244
43a9c683,0.037442
d623e6f9,0.639335
fb7cd74b,0.000007
11c4764d,0.009870
f5f1a311,0.973404
3cd6dd28,0.224816
c155dcb6,0.000000
14e09953,0.000007
24efa36c,0.043887
a2cfe931,0.148899
e3aaf250,0.998492
bd60424c,0.153031
78c39702,0.999045
cd25f264,0.000020
4dd2926a,0.538183
6c34da5f,0.401634
39e598b2,0.000002
714d7c54,0.000003
8986351c,0.003925
782b40b0,0.822788
f5ed3e6c,0.553269
d40b09f6,0.999582
9e5a9cc1,0.000003
2d662772,0.415818
fc226b34,0.005424
b8e9f1c4,0.002795
21e607e2,0.002688
66414b26,0.409393
db5ed1b8,0.291960
d0306d5b,0.082938
819c8178,0.998165
8d0aee2d,0.456339
1f9a7268,0.162699
5d58ad56,0.002431
773b5537,0.072067
e576235c,0.589725
3c62de40,0.988095
a163f4a8,0.000001
f1198dd7,0.000000
4e9b3d7c,0.991344
f9e02c64,0.978500
d93d85fe,0.105204
edd6cae5,0.000000
aa764494,0.000000
2b02decd,0.001721
272558c0,0.031107
462e6cb3,0.000373
9d74f2ca,0.195650
93085817,0.000000
0b5fadf3,0.000002
55499544,0.898242
626cc2e8,0.941559
5c3ca9ed,0.982762
053e4112,0.698678
515ac894,0.000002
94802178,0.001455
59ca07ec,0.101408
1c9dcd7f,0.000000
d1e5eb89,0.097018
4de90ad9,0.420655
1f8d1267,0.000679
8d580e34,0.000925
8bf70c95,0.025220
cc8decf1,0.231108
3ce3d733,0.186081
b6c604da,0.000103
5330879e,0.000003
bc495c69,0.971857
b252cfd1,0.079846
154c1ec1,0.507754
9debef36,0.997911
b85f0ca9,0.878694
9457c74d,0.000000
154bd54f,0.000000
0e1530d8,0.999399
fd083ad5,0.998220
fe8ad320,0.050807
4e9ed740,0.024085
aaabf68d,0.301880
d96b736e,0.010082
c59701d9,0.000000
2eab1c5c,0.997983
88598e79,0.000000
152266ae,0.263044
906ffcd2,0.831672
d7e148f6,0.064183
d8235f63,0.248655
80985fd7,0.265949
8dac29ff,0.211647
cc4890f3,0.985427
7373120e,0.047240
6b420c6d,0.118273
54cd85c6,0.611661
8617be1b,0.498434
0df9818b,0.138925
ab86845f,0.993027
661a8547,0.558033
4bd5eb35,0.000039
eb9e1acc,0.650207
4d47b782,0.000000
b020f20a,0.024568
e7fd2f29,0.982593
a6d7f281,0.669779
45b7ed4e,0.000045
4d8d8b6a,0.965507
5dc7c9d7,0.000043
bfdaf170,0.416266
e3227465,0.695166
fb1dd7a3,0.640653
2902b6c5,0.000000
9e4acf9b,0.421177
ad2a0a07,0.519439
9cb2eca6,0.000333
34492ffb,0.181372
9c1b12f6,0.000262
75c2fec3,0.000278
03837b79,0.038193
5f99f309,0.009894
39db1f79,0.000001
80cebd47,0.003625
00542824,0.000000
ac2c2895,0.513343
c3cc385e,0.998598
fbffa21a,0.587156
af8e517a,0.044703
cfadc57d,0.008580
6338f274,0.976321
4ad5e9f0,0.341805
40677f7e,0.830502
c8588213,0.083521
0e8aaa90,0.053717
b0367c51,0.000148
d924c6ed,0.007229
a1c2cb84,0.002453
84626a3a,0.447066
f9be4a75,0.004163
35f72122,0.111841
77f6f281,0.889723
d15d08e2,0.995279
82062544,0.000001
1843568d,0.128010
9bb8bdd7,0.002076
ae352427,0.026954
28305102,0.996854
4cd036db,0.000002
947a62fb,0.045352
39f9fcf2,0.326640
5b2f2ba2,0.210793
06d8a692,0.979635
90c8c866,0.934136
0df3930f,0.066435
74e81de3,0.996012
c85e200c,0.968034
2bfd17e2,0.019598
8c49a5b7,0.128634
39b4449c,0.663756
a09113e1,0.000000
37e20120,0.967486
